"","CHR","start","end","BinFilterFlag","GC","exondensity","FRS"
"chr1_4522","chr1",226100001,226150000,1,0.494,12,0.193522452894768
"chr1_4523","chr1",226150001,226200000,1,0.447,7,0.202311481056626
"chr1_4524","chr1",226200001,226250000,1,0.446,0,0.211776955702711
"chr1_4525","chr1",226250001,226300000,1,0.472,9,0.202397971789115
"chr1_4526","chr1",226300001,226350000,1,0.48,5,0.18874114802535
"chr1_4527","chr1",226350001,226400000,1,0.443,3,0.184496829119815
"chr1_4528","chr1",226400001,226450000,1,0.42,8,0.177007345031925
"chr1_4529","chr1",226450001,226500000,1,0.404,11,0.177462882966214
"chr1_4530","chr1",226500001,226550000,1,0.454,2,0.185859029157203
"chr1_4531","chr1",226550001,226600000,1,0.469,21,0.188366775722248
"chr1_4532","chr1",226600001,226650000,1,0.459,0,0.179591197544162
"chr1_4533","chr1",226650001,226700000,1,0.461,0,0.177870776919355
"chr1_4534","chr1",226700001,226750000,1,0.466,4,0.178659601545335
"chr1_4535","chr1",226750001,226800000,1,0.505,3,0.178785274257645
"chr1_4536","chr1",226800001,226850000,1,0.518,6,0.199806986671723
"chr1_4537","chr1",226850001,226900000,1,0.471,1,0.20441505783415
"chr1_4538","chr1",226900001,226950000,1,0.459,2,0.192974943997491
"chr1_4539","chr1",226950001,227000000,1,0.458,0,0.182647167992178
"chr1_4540","chr1",227000001,227050000,1,0.436,0,0.183682606892327
"chr1_4541","chr1",227050001,227100000,1,0.491,19,0.190459495314391
"chr1_4542","chr1",227100001,227150000,1,0.468,7,0.193845442179756
"chr1_4543","chr1",227150001,227200000,1,0.485,19,0.181068069700693
"chr1_4544","chr1",227200001,227250000,1,0.353,14,0.164986960765062
"chr1_4545","chr1",227250001,227300000,1,0.353,8,0.166280951423325
"chr1_4546","chr1",227300001,227350000,1,0.363,9,0.164735709842413
"chr1_4547","chr1",227350001,227400000,1,0.364,2,0.168569077233477
"chr1_4548","chr1",227400001,227450000,1,0.371,2,0.170327833830624
"chr1_4549","chr1",227450001,227500000,1,0.377,0,0.167346396804247
"chr1_4550","chr1",227500001,227550000,1,0.423,1,0.173788607190882
"chr1_4551","chr1",227550001,227600000,1,0.414,3,0.176259348265042
"chr1_4552","chr1",227600001,227650000,1,0.449,1,0.182192131755499
"chr1_4553","chr1",227650001,227700000,0,0.457,0,0.171811365026861
"chr1_4554","chr1",227700001,227750000,0,0.432,0,0.180270860182826
"chr1_4555","chr1",227750001,227800000,1,0.395,3,0.187411659775077
"chr1_4556","chr1",227800001,227850000,1,0.413,3,0.19147380607173
"chr1_4557","chr1",227850001,227900000,1,0.412,3,0.183023427465427
"chr1_4558","chr1",227900001,227950000,1,0.505,14,0.187486199249356
"chr1_4559","chr1",227950001,228000000,1,0.5,3,0.179173656213569
"chr1_4560","chr1",228000001,228050000,1,0.428,5,0.175326468541101
"chr1_4561","chr1",228050001,228100000,1,0.521,0,0.181670727256343
"chr1_4562","chr1",228100001,228150000,1,0.553,4,0.182384401387452
"chr1_4563","chr1",228150001,228200000,0,0.488,9,0.171191548956224
"chr1_4564","chr1",228200001,228250000,1,0.516,4,0.176514625029094
"chr1_4565","chr1",228250001,228300000,1,0.558,24,0.213662154991723
"chr1_4566","chr1",228300001,228350000,1,0.512,14,0.19823384486909
"chr1_4567","chr1",228350001,228400000,1,0.517,8,0.190704328942882
"chr1_4568","chr1",228400001,228450000,1,0.477,15,0.177430266137178
"chr1_4569","chr1",228450001,228500000,1,0.549,41,0.171690283357085
"chr1_4570","chr1",228500001,228550000,1,0.548,33,0.173453675152251
"chr1_4571","chr1",228550001,228600000,1,0.562,38,0.18278307612743
"chr1_4572","chr1",228600001,228650000,1,0.483,8,0.183206782804937
"chr1_4573","chr1",228650001,228700000,1,0.492,6,0.193444013810065
"chr1_4574","chr1",228700001,228750000,0,0.493,0,0.194078686369084
"chr1_4575","chr1",228750001,228800000,0,0.592,2,0.229795858472586
"chr1_4576","chr1",228800001,228850000,1,0.413,0,0.17598931689624
"chr1_4577","chr1",228850001,228900000,1,0.434,3,0.175907024896203
"chr1_4578","chr1",228900001,228950000,1,0.452,0,0.185896279611288
"chr1_4579","chr1",228950001,229000000,1,0.428,0,0.177009639921136
"chr1_4580","chr1",229000001,229050000,1,0.445,0,0.180068629290921
"chr1_4581","chr1",229050001,229100000,1,0.453,1,0.196611691301325
"chr1_4582","chr1",229100001,229150000,1,0.458,0,0.194276749262272
"chr1_4583","chr1",229150001,229200000,1,0.445,0,0.197727260446075
"chr1_4584","chr1",229200001,229250000,1,0.456,0,0.18299479852501
"chr1_4585","chr1",229250001,229300000,1,0.474,0,0.187005660632791
"chr1_4586","chr1",229300001,229350000,1,0.449,0,0.181947789764071
"chr1_4587","chr1",229350001,229400000,1,0.44,0,0.1862531264854
"chr1_4588","chr1",229400001,229450000,1,0.419,9,0.186134235460669
"chr1_4589","chr1",229450001,229500000,1,0.427,4,0.182712284625842
"chr1_4590","chr1",229500001,229550000,1,0.476,0,0.174278142622843
"chr1_4591","chr1",229550001,229600000,1,0.443,16,0.177799300028728
"chr1_4592","chr1",229600001,229650000,1,0.411,18,0.183469379518792
"chr1_4593","chr1",229650001,229700000,1,0.441,13,0.192364686326498
"chr1_4594","chr1",229700001,229750000,1,0.425,4,0.187715754174333
"chr1_4595","chr1",229750001,229800000,1,0.44,13,0.180068733073024
"chr1_4596","chr1",229800001,229850000,1,0.422,0,0.17265951936153
"chr1_4597","chr1",229850001,229900000,1,0.406,0,0.171145593839979
"chr1_4598","chr1",229900001,229950000,1,0.441,0,0.175151888314937
"chr1_4599","chr1",229950001,230000000,1,0.435,0,0.165357051982665
"chr1_4600","chr1",230000001,230050000,1,0.432,0,0.168133941637159
"chr1_4601","chr1",230050001,230100000,1,0.401,0,0.163059591887258
"chr1_4602","chr1",230100001,230150000,1,0.435,0,0.180962676571457
"chr1_4603","chr1",230150001,230200000,1,0.426,1,0.178551922811838
"chr1_4604","chr1",230200001,230250000,1,0.478,1,0.193759520624562
"chr1_4605","chr1",230250001,230300000,1,0.476,0,0.200297329382475
"chr1_4606","chr1",230300001,230350000,1,0.445,2,0.187800419952903
"chr1_4607","chr1",230350001,230400000,1,0.437,11,0.186862369110062
"chr1_4608","chr1",230400001,230450000,1,0.49,3,0.180545958453762
"chr1_4609","chr1",230450001,230500000,1,0.489,6,0.167539224246774
"chr1_4610","chr1",230500001,230550000,1,0.478,1,0.168555179299606
"chr1_4611","chr1",230550001,230600000,1,0.433,0,0.172667974189241
"chr1_4612","chr1",230600001,230650000,1,0.418,0,0.167821092710299
"chr1_4613","chr1",230650001,230700000,1,0.419,0,0.173621313683398
"chr1_4614","chr1",230700001,230750000,1,0.42,0,0.176962601008404
"chr1_4615","chr1",230750001,230800000,1,0.417,5,0.180851732828861
"chr1_4616","chr1",230800001,230850000,1,0.443,21,0.178751716072011
"chr1_4617","chr1",230850001,230900000,1,0.468,4,0.172064999540691
"chr1_4618","chr1",230900001,230950000,1,0.447,16,0.165614298119835
"chr1_4619","chr1",230950001,231000000,1,0.462,4,0.176045143105439
"chr1_4620","chr1",231000001,231050000,1,0.456,13,0.179206511876873
"chr1_4621","chr1",231050001,231100000,1,0.389,19,0.179265282870403
"chr1_4622","chr1",231100001,231150000,1,0.415,7,0.195149804406121
"chr1_4623","chr1",231150001,231200000,1,0.453,3,0.187780622040637
"chr1_4624","chr1",231200001,231250000,1,0.436,0,0.171603377505503
"chr1_4625","chr1",231250001,231300000,1,0.443,1,0.173970074178615
"chr1_4626","chr1",231300001,231350000,1,0.478,8,0.170629174075788
"chr1_4627","chr1",231350001,231400000,1,0.439,16,0.187943892046819
"chr1_4628","chr1",231400001,231450000,0,0.458,12,0.181228668031577
"chr1_4629","chr1",231450001,231500000,1,0.411,7,0.182600616527024
"chr1_4630","chr1",231500001,231550000,1,0.387,3,0.184832596988263
"chr1_4631","chr1",231550001,231600000,1,0.41,2,0.184959306014585
"chr1_4632","chr1",231600001,231650000,1,0.388,1,0.171822497223843
"chr1_4633","chr1",231650001,231700000,1,0.385,5,0.184748810838951
"chr1_4634","chr1",231700001,231750000,1,0.415,3,0.188276364642594
"chr1_4635","chr1",231750001,231800000,1,0.42,4,0.193112903341178
"chr1_4636","chr1",231800001,231850000,1,0.428,3,0.183582265480306
"chr1_4637","chr1",231850001,231900000,1,0.417,5,0.185680222777538
"chr1_4638","chr1",231900001,231950000,1,0.432,6,0.191370751588449
"chr1_4639","chr1",231950001,232000000,1,0.418,3,0.18121249185319
"chr1_4640","chr1",232000001,232050000,1,0.425,1,0.179430778709134
"chr1_4641","chr1",232050001,232100000,1,0.434,1,0.180443207658472
"chr1_4642","chr1",232100001,232150000,1,0.404,1,0.180905623946907
"chr1_4643","chr1",232150001,232200000,1,0.417,2,0.170248616478109
"chr1_4644","chr1",232200001,232250000,1,0.398,0,0.164596609365928
"chr1_4645","chr1",232250001,232300000,1,0.401,0,0.166239726218443
"chr1_4646","chr1",232300001,232350000,1,0.431,0,0.16873704942655
"chr1_4647","chr1",232350001,232400000,1,0.418,0,0.164243519148976
"chr1_4648","chr1",232400001,232450000,1,0.419,0,0.166256744854093
"chr1_4649","chr1",232450001,232500000,1,0.446,0,0.168001850298058
"chr1_4650","chr1",232500001,232550000,1,0.434,4,0.171083615188639
"chr1_4651","chr1",232550001,232600000,1,0.424,11,0.172142880730733
"chr1_4652","chr1",232600001,232650000,1,0.4,7,0.172251525742989
"chr1_4653","chr1",232650001,232700000,1,0.41,0,0.172000601387324
"chr1_4654","chr1",232700001,232750000,1,0.413,0,0.180395343998141
"chr1_4655","chr1",232750001,232800000,1,0.42,0,0.184053450678399
"chr1_4656","chr1",232800001,232850000,1,0.422,0,0.178046196892828
"chr1_4657","chr1",232850001,232900000,1,0.415,0,0.182318797431029
"chr1_4658","chr1",232900001,232950000,1,0.404,1,0.171804889420491
"chr1_4659","chr1",232950001,233000000,1,0.393,0,0.166513413319004
"chr1_4660","chr1",233000001,233050000,1,0.44,0,0.172755223987608
"chr1_4661","chr1",233050001,233100000,1,0.419,3,0.183332151412759
"chr1_4662","chr1",233100001,233150000,1,0.466,8,0.174029085144467
"chr1_4663","chr1",233150001,233200000,1,0.413,5,0.168823311249361
"chr1_4664","chr1",233200001,233250000,1,0.395,5,0.17744570353153
"chr1_4665","chr1",233250001,233300000,1,0.405,4,0.166891941941546
"chr1_4666","chr1",233300001,233350000,1,0.386,6,0.168320173847844
"chr1_4667","chr1",233350001,233400000,1,0.4,11,0.171637035502044
"chr1_4668","chr1",233400001,233450000,1,0.399,1,0.170823252707409
"chr1_4669","chr1",233450001,233500000,1,0.403,5,0.167944293252094
"chr1_4670","chr1",233500001,233550000,1,0.391,6,0.163681308332356
"chr1_4671","chr1",233550001,233600000,1,0.408,1,0.160137621785915
"chr1_4672","chr1",233600001,233650000,1,0.409,0,0.166723018989432
"chr1_4673","chr1",233650001,233700000,1,0.403,0,0.168642457657491
"chr1_4674","chr1",233700001,233750000,1,0.396,1,0.163744914744317
"chr1_4675","chr1",233750001,233800000,1,0.423,1,0.169966527912303
"chr1_4676","chr1",233800001,233850000,1,0.409,2,0.169514805009257
"chr1_4677","chr1",233850001,233900000,1,0.394,0,0.162746781430699
"chr1_4678","chr1",233900001,233950000,1,0.396,0,0.169739188583818
"chr1_4679","chr1",233950001,234000000,1,0.377,0,0.166516528541472
"chr1_4680","chr1",234000001,234050000,1,0.402,2,0.169023887019115
"chr1_4681","chr1",234050001,234100000,1,0.412,0,0.170241679536525
"chr1_4682","chr1",234100001,234150000,1,0.407,0,0.164166122984389
"chr1_4683","chr1",234150001,234200000,1,0.396,0,0.162871102195015
"chr1_4684","chr1",234200001,234250000,1,0.423,0,0.172578765841261
"chr1_4685","chr1",234250001,234300000,1,0.41,0,0.166011864865526
"chr1_4686","chr1",234300001,234350000,1,0.437,1,0.170177775851915
"chr1_4687","chr1",234350001,234400000,1,0.446,3,0.169422156920033
"chr1_4688","chr1",234400001,234450000,1,0.445,2,0.170006438431839
"chr1_4689","chr1",234450001,234500000,1,0.408,4,0.17779762526423
"chr1_4690","chr1",234500001,234550000,1,0.421,12,0.181313013170635
"chr1_4691","chr1",234550001,234600000,1,0.387,17,0.174929215322614
"chr1_4692","chr1",234600001,234650000,1,0.44,5,0.193486195873607
"chr1_4693","chr1",234650001,234700000,1,0.459,3,0.199260545859744
"chr1_4694","chr1",234700001,234750000,1,0.452,4,0.19314994382454
"chr1_4695","chr1",234750001,234800000,1,0.42,6,0.196895653094196
"chr1_4696","chr1",234800001,234850000,1,0.429,0,0.195222830058906
"chr1_4697","chr1",234850001,234900000,1,0.475,3,0.202863453952831
"chr1_4698","chr1",234900001,234950000,0,0.462,0,0.187042716412587
"chr1_4699","chr1",234950001,235000000,1,0.452,0,0.194198759391331
"chr1_4700","chr1",235000001,235050000,1,0.479,0,0.199465711562482
"chr1_4701","chr1",235050001,235100000,1,0.463,4,0.204285950067413
"chr1_4702","chr1",235100001,235150000,1,0.47,0,0.208532525167997
"chr1_4703","chr1",235150001,235200000,1,0.454,0,0.194052083304968
"chr1_4704","chr1",235200001,235250000,0,0.494,0,0.224958371395122
"chr1_4705","chr1",235250001,235300000,1,0.452,9,0.191063362452897
"chr1_4706","chr1",235300001,235350000,1,0.425,17,0.190557456602038
"chr1_4707","chr1",235350001,235400000,1,0.374,13,0.177215796664996
"chr1_4708","chr1",235400001,235450000,1,0.379,6,0.178805049721083
"chr1_4709","chr1",235450001,235500000,1,0.42,6,0.188539657632402
"chr1_4710","chr1",235500001,235550000,0,0.447,4,0.184801558257784
"chr1_4711","chr1",235550001,235600000,1,0.445,11,0.186416287433278
"chr1_4712","chr1",235600001,235650000,1,0.412,16,0.175509341007891
"chr1_4713","chr1",235650001,235700000,1,0.426,4,0.178259874727558
"chr1_4714","chr1",235700001,235750000,1,0.45,3,0.172316028167944
"chr1_4715","chr1",235750001,235800000,1,0.488,1,0.173030125710168
"chr1_4716","chr1",235800001,235850000,1,0.44,7,0.18598968186418
"chr1_4717","chr1",235850001,235900000,1,0.373,17,0.1882566125806
"chr1_4718","chr1",235900001,235950000,1,0.36,21,0.18994305168015
"chr1_4719","chr1",235950001,236000000,1,0.364,16,0.184935055136576
"chr1_4720","chr1",236000001,236050000,1,0.41,3,0.201817161388721
"chr1_4721","chr1",236050001,236100000,1,0.438,0,0.208749058926144
"chr1_4722","chr1",236100001,236150000,1,0.447,6,0.209051919140564
"chr1_4723","chr1",236150001,236200000,1,0.456,9,0.189153084661925
"chr1_4724","chr1",236200001,236250000,1,0.448,6,0.184496993289136
"chr1_4725","chr1",236250001,236300000,0,0.472,0,0.24175676307004
"chr1_4726","chr1",236300001,236350000,1,0.484,5,0.185161441984523
"chr1_4727","chr1",236350001,236400000,1,0.374,13,0.185742109900735
"chr1_4728","chr1",236400001,236450000,1,0.391,6,0.184134928521252
"chr1_4729","chr1",236450001,236500000,1,0.422,0,0.172297922651437
"chr1_4730","chr1",236500001,236550000,1,0.431,0,0.172295560613469
"chr1_4731","chr1",236550001,236600000,1,0.462,5,0.171071731877344
"chr1_4732","chr1",236600001,236650000,1,0.446,2,0.167516880586779
"chr1_4733","chr1",236650001,236700000,1,0.442,7,0.186286812340907
"chr1_4734","chr1",236700001,236750000,1,0.405,41,0.180168978415735
"chr1_4735","chr1",236750001,236800000,1,0.391,15,0.172764592376726
"chr1_4736","chr1",236800001,236850000,1,0.425,1,0.166012880261249
"chr1_4737","chr1",236850001,236900000,1,0.421,9,0.182690928647868
"chr1_4738","chr1",236900001,236950000,1,0.433,14,0.171581276849787
"chr1_4739","chr1",236950001,237000000,1,0.402,15,0.180011041830804
"chr1_4740","chr1",237000001,237050000,1,0.401,13,0.186322889680691
"chr1_4741","chr1",237050001,237100000,1,0.429,6,0.176285877522885
"chr1_4742","chr1",237100001,237150000,1,0.447,0,0.168918746427119
"chr1_4743","chr1",237150001,237200000,1,0.423,1,0.171907198328576
"chr1_4744","chr1",237200001,237250000,1,0.428,1,0.169257716918954
"chr1_4745","chr1",237250001,237300000,1,0.444,1,0.169602228718348
"chr1_4746","chr1",237300001,237350000,1,0.393,0,0.164468843750344
"chr1_4747","chr1",237350001,237400000,1,0.402,0,0.165014195248409
"chr1_4748","chr1",237400001,237450000,1,0.39,1,0.165491210933951
"chr1_4749","chr1",237450001,237500000,1,0.373,1,0.163618215659463
"chr1_4750","chr1",237500001,237550000,1,0.364,5,0.159137717102023
"chr1_4751","chr1",237550001,237600000,1,0.365,4,0.161605689582664
"chr1_4752","chr1",237600001,237650000,1,0.365,5,0.163886873293329
"chr1_4753","chr1",237650001,237700000,1,0.385,8,0.164988235963305
"chr1_4754","chr1",237700001,237750000,1,0.384,4,0.165669798703676
"chr1_4755","chr1",237750001,237800000,1,0.375,15,0.176950567291142
"chr1_4756","chr1",237800001,237850000,1,0.376,18,0.171476187367186
"chr1_4757","chr1",237850001,237900000,1,0.361,17,0.165666457820085
"chr1_4758","chr1",237900001,237950000,1,0.369,13,0.168593001220787
"chr1_4759","chr1",237950001,238000000,1,0.392,15,0.174153725060331
"chr1_4760","chr1",238000001,238050000,1,0.42,11,0.16924145597073
"chr1_4761","chr1",238050001,238100000,1,0.414,14,0.167356304245655
"chr1_4762","chr1",238100001,238150000,1,0.389,2,0.165716695485437
"chr1_4763","chr1",238150001,238200000,1,0.384,0,0.168397166907837
"chr1_4764","chr1",238200001,238250000,1,0.381,0,0.168996328827004
"chr1_4765","chr1",238250001,238300000,1,0.395,0,0.168331764416761
"chr1_4766","chr1",238300001,238350000,1,0.376,0,0.163820062745693
"chr1_4767","chr1",238350001,238400000,1,0.38,0,0.167891676739007
"chr1_4768","chr1",238400001,238450000,1,0.378,0,0.162141360079711
"chr1_4769","chr1",238450001,238500000,1,0.393,0,0.16954736286921
"chr1_4770","chr1",238500001,238550000,1,0.367,0,0.164818534751355
"chr1_4771","chr1",238550001,238600000,1,0.384,0,0.163984045170387
"chr1_4772","chr1",238600001,238650000,1,0.356,2,0.159955560724916
"chr1_4773","chr1",238650001,238700000,1,0.36,0,0.162993157090353
"chr1_4774","chr1",238700001,238750000,1,0.371,0,0.165802655703563
"chr1_4775","chr1",238750001,238800000,1,0.364,0,0.163859443816185
"chr1_4776","chr1",238800001,238850000,1,0.344,0,0.162318427476773
"chr1_4777","chr1",238850001,238900000,1,0.338,0,0.162294435937035
"chr1_4778","chr1",238900001,238950000,1,0.371,0,0.166836628963603
"chr1_4779","chr1",238950001,239000000,1,0.357,0,0.163849283779818
"chr1_4780","chr1",239000001,239050000,1,0.361,0,0.167150043088189
"chr1_4781","chr1",239050001,239100000,1,0.361,0,0.16629389850327
"chr1_4782","chr1",239100001,239150000,1,0.351,0,0.160245918450373
"chr1_4783","chr1",239150001,239200000,1,0.357,0,0.164898426763131
"chr1_4784","chr1",239200001,239250000,1,0.366,0,0.165158481913306
"chr1_4785","chr1",239250001,239300000,1,0.38,0,0.166939829192678
"chr1_4786","chr1",239300001,239350000,1,0.363,0,0.163473234038727
"chr1_4787","chr1",239350001,239400000,1,0.367,0,0.165565626190298
"chr1_4788","chr1",239400001,239450000,1,0.377,0,0.167127596251095
"chr1_4789","chr1",239450001,239500000,1,0.37,0,0.165725837963571
"chr1_4790","chr1",239500001,239550000,1,0.375,1,0.168233229170718
"chr1_4791","chr1",239550001,239600000,1,0.396,0,0.173172275361555
"chr1_4792","chr1",239600001,239650000,1,0.376,0,0.164838554433965
"chr1_4793","chr1",239650001,239700000,1,0.381,1,0.17026515477914
"chr1_4794","chr1",239700001,239750000,1,0.375,1,0.16832170859786
"chr1_4795","chr1",239750001,239800000,1,0.379,2,0.173920388689837
"chr1_4796","chr1",239800001,239850000,1,0.396,1,0.181719951557393
